Order	Family	Subfamily	Tribe	Genus	Species	LivingGenus	LivingRelative	Living	TaxonString	FCT_HYP	FCT_LOP	FCT_HOR	FCT_AL	FCT_OL	FCT_SF	FCT_OT	FCT_CM
Perissodactyla	Rhinocerotidae	NA	Dicerotini	Diceros	praecox	Diceros		0	PerissodactylaRhinocerotidaeDicerotiniDicerospraecox	2	1	1	1	1	0	0	0
Perissodactyla	Rhinocerotidae	NA	Dicerotini	Diceros	NA	Diceros		NA	PerissodactylaRhinocerotidaeDicerotiniDiceros	2	1	1	1	1	0	0	0
Perissodactyla	Rhinocerotidae	NA	Teleoceratini	Brachypotherium	lewisi	Diceros		0	PerissodactylaRhinocerotidaeTeleoceratiniBrachypotheriumlewisi	2	1	1	1	1	0	0	0
Perissodactyla	Rhinocerotidae	NA	NA	NA	NA	NA		0	PerissodactylaRhinocerotidae	NA	1	1	NA	1	0	NA	NA
Perissodactyla	Rhinocerotidae	NA	NA	NA	NA	NA		0	PerissodactylaRhinocerotidaeindet	NA	1	1	NA	1	0	NA	NA
Artiodactyla	Suidae	Cainochoerinae	NA	Cainochoerus	africanus	Potamochoerus		0	ArtiodactylaSuidaeCainochoerinaeCainochoerusafricanus	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	heseloni	Potamochoerus		0	ArtiodactylaSuidaeSuinaeKolpochoerusheseloni	2	0	2	0	0	1	1	1
Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	majus	Potamochoerus		0	ArtiodactylaSuidaeSuinaeKolpochoerusmajus	2	0	2	0	0	1	1	1
Artiodactyla	Suidae	Suinae	NA	Kolpochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeSuinaeKolpochoerus	2	0	2	0	0	1	1	1
Artiodactyla	Suidae	Listriodontinae	NA	Kubanochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeListriodontinaeKubanochoerusindet	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Listriodontinae	NA	Kubanochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeListriodontinaeKubanochoerus	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	andrewsi	Phacochoerus		0	ArtiodactylaSuidaeSuinaeMetridiochoerusandrewsi	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	compactus	Phacochoerus		0	ArtiodactylaSuidaeSuinaeMetridiochoeruscompactus	3	2	3	0	1	0	1	1
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	hopwoodi	Phacochoerus		0	ArtiodactylaSuidaeSuinaeMetridiochoerushopwoodi	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	limnetes	Phacochoerus		0	ArtiodactylaSuidaeSuinaeMetridiochoeruslimnetes	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	modestus	Phacochoerus		0	ArtiodactylaSuidaeSuinaeMetridiochoerusmodestus	3	0	2	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Metridiochoerus	NA	Phacochoerus		NA	ArtiodactylaSuidaeSuinaeMetridiochoerus	3	0	NA	0	0	0	1	1
Artiodactyla	Suidae	NA	NA	Metridiochoerus/Notochoerus	NA	NA		NA	ArtiodactylaSuidaeindetindetMetridiochoerus/Notochoerus	3	0	NA	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	capensis	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNotochoeruscapensis	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	euilus	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNotochoeruseuilus	2	0	3	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	jaegeri	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNotochoerusjaegeri	2	0	3	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	scotti	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNotochoerusscotti	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Notochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeTetraconodontinaeNotochoerus	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	NA	NA	Notochoerus/Metridiochoerus	NA	NA		NA	ArtiodactylaSuidaeindetindetNotochoerus/Metridiochoerus	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	devauxi	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerusdevauxi	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	jaegeri/euilus	Potamochoerus		NA	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerusjaegeri/euilus	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis	2	0	2	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis australis	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis australis	2	0	2	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	kanamensis/pattersoni	Potamochoerus		NA	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruskanamensis/pattersoni	2	0	2	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	pattersoni	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoeruspattersoni	2	0	2	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	syrticus	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerussyrticus	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	tulotos	Potamochoerus		0	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerustulotos	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerus	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Tetraconodontinae	NA	Nyanzachoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeTetraconodontinaeNyanzachoerusindet	1	0	1	0	0	0	0	0
Artiodactyla	Suidae	Suinae	NA	Phacochoerus	NA	Phacochoerus		NA	ArtiodactylaSuidaeSuinaePhacochoerus	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Phacochoerus	NA	Phacochoerus		NA	ArtiodactylaSuidaeSuinaePhacochoerusindet	3	0	3	0	0	0	1	1
Artiodactyla	Suidae	Suinae	NA	Potamochoerus	afarensis	Potamochoerus		0	ArtiodactylaSuidaeSuinaePotamochoerusafarensis	1	0	1	0	0	1	0	0
Artiodactyla	Suidae	Suinae	NA	Potamochoerus	porcus	Potamochoerus	Potamochoerus porcus	1	ArtiodactylaSuidaeSuinaePotamochoerusporcus	1	0	1	0	0	1	0	0
Artiodactyla	Suidae	Suinae	NA	Potamochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeSuinaePotamochoerusindet	1	0	1	0	0	1	0	0
Artiodactyla	Suidae	Suinae	NA	Potamochoerus	NA	Potamochoerus		NA	ArtiodactylaSuidaeSuinaePotamochoerus	1	0	1	0	0	1	0	0
Artiodactyla	Suidae	NA	NA	NA	NA	NA		NA	ArtiodactylaSuidae	NA	0	NA	0	NA	NA	NA	NA
Artiodactyla	Suidae	NA	NA	NA	NA	NA		NA	ArtiodactylaSuidaeindet	NA	0	NA	0	NA	NA	NA	NA
Artiodactyla	Suidae	Tetraconodontinae	NA	NA	NA	NA		NA	ArtiodactylaSuidaeTetraconodontinae	NA	0	0	0	0	0	0	0
Artiodactyla	Suidae/Hippopotamidae	NA	NA	NA	NA	NA		NA	ArtiodactylaSuidae/Hippopotamidae	1	0	NA	0	NA	NA	NA	NA
Artiodactyla	cf Bovidae	NA	NA	NA	NA	NA		NA	Artiodactylacf Bovidae	NA	2	1	0	1	NA	NA	NA
Artiodactyla	cf Giraffidae	NA	NA	NA	NA	NA		NA	Artiodactylacf Giraffidae	1	2	1	0	1	0	0	0
Artiodactyla	cf Suidae	NA	NA	NA	NA	NA		NA	Artiodactylacf Suidae	NA	NA	NA	0	NA	NA	NA	NA
Primates	NA	NA	NA	NA	NA	NA		NA	Primates	1	0	1	NA	NA	0	0	0
Proboscidea	NA	NA	NA	NA	NA	NA		NA	Proboscidea	NA	0	NA	0	1	NA	NA	NA
Artiodactyla	NA	NA	NA	NA	NA	NA		NA	Artiodactyla	NA	NA	NA	NA	NA	NA	NA	NA
