UniqueKey	EastWest	Formation	Member	MidMemberAge	Order	Family	Subfamily	Tribe	Genus	Species	TaxonString	ComLocID	noSpecies	ComLoc_raw	ComLoc	FCT_HYP	FCT_HOR	FCT_LOP	FCT_AL	FCT_OL	FCT_SF	FCT_OT	FCT_CM	Living	LivingGenus	un_gen	MeanHYP	MeanLOP	MeanHOR	MeanAL	MeanOL	MeanSF	MeanOT	MeanCM	meanHYP	meanHOR	meanAL	meanOL	meanSF	meanOT	meanCM	meanLOP	temp_high	pred_npp_ecom	pred_npp_ecomI	pred_npp_base_ecom	pred_habitat	pred_taxa
24691	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24692	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24694	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24696	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24699	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	1	1	0	0	NA	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24701	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24717	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	kimeui	PrimatesCercopithecidaeColobinaeColobiniCercopithecoideskimeui	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	0	0	0	0	0	Cercopithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24732	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	NA	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecus	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	1	1	0	0	NA	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24756	E	Koobi Fora	Upper Burgi	1.91	Primates	Hominidae	Homininae	Hominini	Homo	NA	PrimatesHominidaeHomininaeHomininiHomo	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	0	0	0	0	NA	Pan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24767	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24768	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	kimeui	PrimatesCercopithecidaeColobinaeColobiniCercopithecoideskimeui	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	0	0	0	0	0	Cercopithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24769	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24770	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24771	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24772	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24865	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24866	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24867	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24868	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24869	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24870	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24872	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Colobinae	Colobini	Cercopithecoides	williamsi	PrimatesCercopithecidaeColobinaeColobiniCercopithecoideswilliamsi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	0	0	0	0	0	Cercopithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24873	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24898	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24945	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24946	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24953	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24959	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	brumpti	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusbrumpti	103	44	130 >< Upper Burgi	130 >< Upper Burgi	1	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24960	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24961	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24962	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24963	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24964	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24965	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24966	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24967	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24968	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24969	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24970	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24971	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24972	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24973	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24974	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24975	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24976	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24977	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24978	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24979	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24980	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24981	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24982	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24983	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24984	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24985	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24986	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24987	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24988	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24989	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24990	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
24991	E	Koobi Fora	Upper Burgi	1.91	Primates	Cercopithecidae	Cercopithecinae	Theropithecini	Theropithecus	oswaldi	PrimatesCercopithecidaeCercopithecinaeTheropitheciniTheropithecusoswaldi	103	44	130 >< Upper Burgi	130 >< Upper Burgi	2	1	0	0	1	1	0	0	0	Theropithecus	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
